DATOS HORARIOS GENERADOS CON EL EXPLORADOR DE ENERGIA SOLAR PARA UN ANIO METEOROLOGICO TIPICO
""
-----------------------------------------------------------------------------------------
DESCRIPCION,Datos para la evaluacion de la radiacion solar generados con un modelo de transferencia radiativa
VERSION DEL MODELO,2.0
FUENTE,Ministerio de Energia / Departamento de Geofisica Universidad de Chile
CONTACTO,ernc@dgf.uchile.cl
-----------------------------------------------------------------------------------------
""
CARACTERISTICAS DEL SITIO
NOMBRE DEL SITIO,S1
LATITUD,-20.253541
LONGITUD,-69.77822
ALTURA,1032.0
""
-----------------------------------------------------------------------------------------
PERIODO DE DATOS
FECHA INICIAL,2004-01-01 00:00:00
FECHA FINAL,2016-12-18 23:00:00
INTERVALO,60 minutos
METODO DE CALCULO,Promedio de valores instantaneos cada 10 minutos
""
-----------------------------------------------------------------------------------------
VARIABLES INCLUIDAS
""
VARIABLE,UNIDAD,DESCRIPCION
glb,W/m2,Radiacion Global
dir,W/m2,Radiacion Directa
dif,W/m2,Radiacion Difusa
sct,W/m2,Radiacion Difusa Reflejada
ghi,W/m2,Radiacion Global Horizontal
dirh,W/m2,Radiacion Directa
difh,W/m2,Radiacion Difusa
dni,W/m2,Radiacion Directa Normal
temp,C,Temperatura en 2 metros (Corejida)
vel,m/s,Velocidad de Viento
shadow,0 = Sin; 1 = Con (inc. la noche);,Presencia de sombras debido a la topografia
cloud,"1=Si, 0=No",Presencia de nubes
""
-----------------------------------------------------------------------------------------
""
Fecha/Hora,glb,dir,dif,sct,ghi,dirh,difh,dni,temp,vel,shadow,cloud
2010-01-01 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.47,2.33,1.00,0.00
2010-01-01 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.66,1.45,1.00,0.00
2010-01-01 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.42,0.85,1.00,0.00
2010-01-01 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.59,1.32,1.00,0.00
2010-01-01 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.94,0.31,1.00,0.00
2010-01-01 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.49,0.50,1.00,0.00
2010-01-01 06:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.25,0.79,1.00,0.00
2010-01-01 07:00:00,79.91,46.83,31.89,1.19,164.42,131.54,32.88,655.85,9.77,1.16,0.00,0.00
2010-01-01 08:00:00,311.44,265.75,42.73,2.96,409.24,365.18,44.06,867.34,11.38,0.48,0.00,0.00
2010-01-01 09:00:00,552.25,498.94,48.63,4.68,646.16,596.02,50.14,957.86,19.01,1.60,0.00,0.00
2010-01-01 10:00:00,762.72,704.11,52.47,6.14,849.02,794.92,54.10,1006.03,23.69,3.84,0.00,0.00
2010-01-01 11:00:00,920.66,858.43,54.99,7.24,999.94,943.24,56.70,1032.50,26.34,3.70,0.00,0.00
2010-01-01 12:00:00,1011.59,947.29,56.45,7.86,1086.46,1028.26,58.20,1045.10,28.70,1.16,0.00,0.00
